time,src,dst,protocol,length
1784852019.3544314,192.168.8.138,140.248.129.91,6,55
1784852019.749361,192.168.8.138,104.18.32.47,6,55
1784852019.818998,192.168.8.138,104.18.41.41,6,1454
1784852019.8509169,192.168.8.138,104.18.41.41,6,55
1784852019.8654826,192.168.8.138,104.18.41.41,6,55
1784852019.947819,192.168.8.138,140.82.112.26,6,1454
1784852020.0084622,192.168.8.138,104.18.41.41,6,55
1784852020.142082,192.168.8.138,172.64.155.209,6,55
1784852020.142082,192.168.8.138,172.64.155.209,6,55
1784852020.2487006,192.168.8.138,223.224.20.201,6,54
1784852020.2487006,192.168.8.138,223.224.20.201,6,54
1784852020.3590648,192.168.8.138,140.248.129.91,6,55
1784852020.3615792,192.168.8.138,172.64.155.209,6,1454
1784852020.3936756,192.168.8.138,195.128.248.23,6,66
1784852020.4137177,192.168.8.138,104.18.41.41,6,1454
1784852020.4964707,192.168.8.138,104.18.41.41,6,1454
1784852020.6240196,195.128.248.23,192.168.8.138,6,66
1784852020.6240196,192.168.8.138,195.128.248.23,6,54
1784852020.6255634,192.168.8.138,195.128.248.23,6,1420
1784852020.757834,192.168.8.138,104.18.32.47,6,55
1784852020.8665252,192.168.8.138,104.18.41.41,6,55
1784852020.8682225,192.168.8.138,104.18.41.41,6,55
1784852020.899492,195.128.248.23,192.168.8.138,6,54
1784852020.9889257,192.168.8.138,104.18.41.41,6,55
1784852021.005045,192.168.8.138,104.18.41.41,6,55
1784852021.0209408,192.168.8.138,104.18.41.41,6,55
1784852021.144087,192.168.8.138,172.64.155.209,6,55
1784852021.144087,192.168.8.138,172.64.155.209,6,55
1784852021.3644032,192.168.8.138,140.248.129.91,6,55
1784852021.7694826,192.168.8.138,104.18.32.47,6,55
1784852021.8776035,192.168.8.138,104.18.41.41,6,55
1784852021.8776035,192.168.8.138,104.18.41.41,6,55
1784852021.9982011,192.168.8.138,104.18.41.41,6,55
1784852022.0135663,192.168.8.138,104.18.41.41,6,55
1784852022.029416,192.168.8.138,104.18.41.41,6,55
1784852022.1510959,192.168.8.138,172.64.155.209,6,55
1784852022.1510959,192.168.8.138,172.64.155.209,6,55
1784852022.228613,192.168.8.138,172.64.155.209,6,1454
1784852022.2459319,192.168.8.138,172.64.155.209,6,1454
1784852022.366516,192.168.8.138,140.248.129.91,6,55
1784852022.369057,192.168.8.138,104.18.41.41,6,1454
1784852022.7776463,192.168.8.138,104.18.32.47,6,55
1784852022.7913432,192.168.8.138,172.64.155.209,6,55
1784852022.7913432,192.168.8.138,172.64.155.209,6,55
1784852022.8816252,192.168.8.138,104.18.41.41,6,55
1784852022.885346,192.168.8.138,104.18.41.41,6,55
1784852022.97985,192.168.8.138,104.18.41.41,6,55
1784852023.01177,192.168.8.138,104.18.41.41,6,55
1784852023.014351,192.168.8.138,104.18.41.41,6,55
1784852023.0369644,192.168.8.138,104.18.41.41,6,55
1784852023.1635447,192.168.8.138,172.64.155.209,6,55
1784852023.1635447,192.168.8.138,172.64.155.209,6,55
1784852023.368377,192.168.8.138,140.248.129.91,6,55
1784852023.7815187,192.168.8.138,104.18.32.47,6,55
1784852023.797254,192.168.8.138,172.64.155.209,6,55
1784852023.7992914,192.168.8.138,172.64.155.209,6,55
1784852023.8867872,192.168.8.138,104.18.41.41,6,55
1784852023.8867872,192.168.8.138,104.18.41.41,6,55
1784852023.9937732,192.168.8.138,104.18.41.41,6,55
1784852024.025468,192.168.8.138,104.18.41.41,6,55
1784852024.0269637,192.168.8.138,104.18.41.41,6,55
1784852024.0413485,192.168.8.138,104.18.41.41,6,55
1784852024.1693716,192.168.8.138,172.64.155.209,6,55
1784852024.1713848,192.168.8.138,172.64.155.209,6,55
1784852024.3741195,192.168.8.138,140.248.129.91,6,55
1784852024.4477007,192.168.8.138,140.82.112.26,6,55
1784852024.5902205,192.168.8.138,140.248.129.91,6,54
1784852024.5907333,192.168.8.138,140.248.129.91,6,66
1784852024.6493547,140.248.129.91,192.168.8.138,6,66
1784852024.6493547,192.168.8.138,140.248.129.91,6,54
1784852024.6493547,192.168.8.138,140.248.129.91,6,374
1784852024.741823,192.168.8.138,104.18.32.47,6,54
1784852024.741823,192.168.8.138,172.64.155.209,6,66
1784852024.767487,172.64.155.209,192.168.8.138,6,66
1784852024.768722,192.168.8.138,172.64.155.209,6,54
1784852024.768722,192.168.8.138,172.64.155.209,6,1454
1784852024.7697272,192.168.8.138,172.64.155.209,6,548
1784852024.798424,192.168.8.138,172.64.155.209,6,55
1784852024.8044214,192.168.8.138,172.64.155.209,6,55
1784852024.819065,192.168.8.138,172.64.155.209,6,1454
1784852024.900737,192.168.8.138,104.18.41.41,6,55
1784852024.900737,192.168.8.138,104.18.41.41,6,55
1784852024.9541633,192.168.8.138,140.248.129.91,6,374
1784852025.0069823,192.168.8.138,104.18.41.41,6,55
1784852025.0339956,192.168.8.138,104.18.41.41,6,55
1784852025.0339956,192.168.8.138,104.18.41.41,6,55
1784852025.0470214,192.168.8.138,104.18.41.41,6,55
1784852025.1200714,192.168.8.138,172.64.155.209,6,1454
1784852025.1770113,192.168.8.138,172.64.155.209,6,55
1784852025.1770113,192.168.8.138,172.64.155.209,6,55
1784852025.1770113,192.168.8.138,172.64.155.209,6,1454
1784852025.2556918,192.168.8.138,140.248.129.91,6,374
1784852025.4558818,192.168.8.138,140.82.112.26,6,55
1784852025.6113122,192.168.8.138,140.82.112.26,6,1454
1784852025.721066,192.168.8.138,172.64.155.209,6,1454
1784852025.7545333,192.168.8.138,172.64.155.209,6,55
1784852025.7974432,192.168.8.138,172.64.155.209,6,55
1784852025.814011,192.168.8.138,172.64.155.209,6,55
1784852025.8684783,192.168.8.138,140.248.129.91,6,374
1784852025.9005957,192.168.8.138,104.18.41.41,6,54
1784852025.9011114,192.168.8.138,104.18.41.41,6,55
1784852026.0221324,192.168.8.138,104.18.41.41,6,55
1784852026.037902,192.168.8.138,104.18.41.41,6,55
1784852026.037902,192.168.8.138,104.18.41.41,6,55
1784852026.046617,192.168.8.138,104.18.41.41,6,55
1784852026.1901495,192.168.8.138,172.64.155.209,6,55
1784852026.1901495,192.168.8.138,172.64.155.209,6,55
1784852026.471033,192.168.8.138,140.82.112.26,6,55
1784852026.7705617,192.168.8.138,172.64.155.209,6,55
1784852026.8026884,192.168.8.138,172.64.155.209,6,55
1784852026.8296227,192.168.8.138,172.64.155.209,6,55
1784852026.9045866,192.168.8.138,104.18.41.41,6,54
1784852026.9279616,192.168.8.138,172.64.155.209,6,1454
1784852027.0241852,192.168.8.138,104.18.41.41,6,55
1784852027.040804,192.168.8.138,104.18.41.41,6,55
1784852027.0413196,192.168.8.138,104.18.41.41,6,55
1784852027.0516367,192.168.8.138,104.18.41.41,6,55
1784852027.073738,192.168.8.138,140.248.129.91,6,374
1784852027.2033684,192.168.8.138,172.64.155.209,6,54
1784852027.2033684,192.168.8.138,172.64.155.209,6,54
1784852027.2033684,192.168.8.138,172.64.155.209,6,66
1784852027.2033684,192.168.8.138,172.64.155.209,6,66
1784852027.245753,172.64.155.209,192.168.8.138,6,66
1784852027.245753,172.64.155.209,192.168.8.138,6,66
1784852027.245753,192.168.8.138,172.64.155.209,6,54
1784852027.2472587,192.168.8.138,172.64.155.209,6,54
1784852027.2472587,192.168.8.138,172.64.155.209,6,1454
1784852027.2472587,192.168.8.138,172.64.155.209,6,537
1784852027.2472587,192.168.8.138,172.64.155.209,6,1454
1784852027.2472587,192.168.8.138,172.64.155.209,6,537
1784852027.3447816,192.168.8.138,172.64.155.209,6,1454
1784852027.3462906,192.168.8.138,172.64.155.209,6,1454
1784852027.47794,192.168.8.138,140.82.112.26,6,55
1784852027.5416868,192.168.8.138,4.150.223.109,6,66
1784852027.6509433,192.168.8.138,172.64.155.209,6,1454
1784852027.6509433,192.168.8.138,172.64.155.209,6,1454
1784852027.7775178,192.168.8.138,172.64.155.209,6,55
1784852027.7960672,4.150.223.109,192.168.8.138,6,66
1784852027.7960672,192.168.8.138,4.150.223.109,6,54
1784852027.7992268,192.168.8.138,4.150.223.109,6,613
1784852027.809025,192.168.8.138,172.64.155.209,6,55
1784852027.8300874,192.168.8.138,172.64.155.209,6,55
1784852028.0386567,192.168.8.138,104.18.41.41,6,55
1784852028.05474,192.168.8.138,104.18.41.41,6,54
1784852028.05474,192.168.8.138,104.18.41.41,6,55
1784852028.05474,192.168.8.138,104.18.41.41,6,55
1784852028.067075,4.150.223.109,192.168.8.138,6,1454
1784852028.067075,4.150.223.109,192.168.8.138,6,1454
1784852028.067075,4.150.223.109,192.168.8.138,6,1454
1784852028.067075,4.150.223.109,192.168.8.138,6,1454
1784852028.067075,4.150.223.109,192.168.8.138,6,1454
1784852028.067075,4.150.223.109,192.168.8.138,6,1454
1784852028.0711858,192.168.8.138,4.150.223.109,6,54
1784852028.0722315,4.150.223.109,192.168.8.138,6,645
1784852028.0722315,192.168.8.138,4.150.223.109,6,54
1784852028.0953522,192.168.8.138,4.150.223.109,6,134
1784852028.0953522,192.168.8.138,4.150.223.109,6,1064
1784852028.252511,192.168.8.138,172.64.155.209,6,1454
1784852028.252511,192.168.8.138,172.64.155.209,6,1454
1784852028.36749,4.150.223.109,192.168.8.138,6,157
1784852028.3715384,4.150.223.109,192.168.8.138,6,501
1784852028.3720667,192.168.8.138,4.150.223.109,6,54
1784852028.374629,4.150.223.109,192.168.8.138,6,54
1784852028.3769677,192.168.8.138,4.150.223.109,6,54
1784852028.4827347,192.168.8.138,140.82.112.26,6,55
1784852028.7922695,192.168.8.138,172.64.155.209,6,55
1784852028.8251061,192.168.8.138,172.64.155.209,6,55
1784852028.839254,192.168.8.138,172.64.155.209,6,55
1784852029.049938,192.168.8.138,104.18.41.41,6,55
1784852029.0647252,192.168.8.138,104.18.41.41,6,55
1784852029.0647252,192.168.8.138,104.18.41.41,6,55
1784852032.3399668,192.168.8.138,192.168.8.255,17,110
1784852032.3399668,192.168.8.138,192.168.8.255,17,110
1784852032.3399668,192.168.8.138,192.168.8.255,17,110
1784852032.3482928,192.168.8.138,224.0.0.22,2,54
1784852032.356979,192.168.8.138,224.0.0.22,2,54
1784852032.3809016,192.168.8.138,224.0.0.22,2,54
1784852032.3874853,192.168.8.138,224.0.0.22,2,54
1784852032.415179,0.0.0.0,255.255.255.255,17,365
1784852032.4166849,192.168.8.138,224.0.0.22,2,54
1784852032.4300787,192.168.8.138,224.0.0.22,2,54
1784852032.45301,192.168.8.138,224.0.0.22,2,54
1784852032.4540188,192.168.8.138,224.0.0.22,2,54
1784852032.4554422,192.168.8.138,224.0.0.252,17,75
1784852032.4816191,192.168.8.1,255.255.255.255,17,354
1784852032.6769001,192.168.8.138,224.0.0.22,2,54
1784852033.8272328,34.107.243.93,192.168.8.138,6,78
1784852033.8272328,34.107.243.93,192.168.8.138,6,78
1784852033.8294966,140.82.113.26,192.168.8.138,6,104
1784852033.8294966,140.82.113.26,192.168.8.138,6,104
1784852033.8341703,192.168.8.138,239.255.255.250,17,212
1784852033.8471007,192.168.8.138,224.0.0.22,2,54
1784852033.850731,192.168.8.138,192.168.8.255,17,110
1784852033.8517456,192.168.8.138,192.168.8.255,17,110
1784852033.852743,192.168.8.138,192.168.8.255,17,110
1784852034.1671736,192.168.8.138,192.168.8.1,17,83
1784852034.1671736,192.168.8.138,192.168.8.1,17,83
1784852034.2114687,192.168.8.1,192.168.8.138,17,196
1784852034.2134476,192.168.8.1,192.168.8.138,17,235
1784852034.2134476,192.168.8.138,223.224.20.201,6,66
1784852034.2592893,223.224.20.201,192.168.8.138,6,66
1784852034.2592893,192.168.8.138,223.224.20.201,6,54
1784852034.2592893,192.168.8.138,223.224.20.201,6,208
1784852034.2682548,223.224.20.201,192.168.8.138,6,66
1784852034.2682548,192.168.8.138,223.224.20.201,6,66
1784852034.2919722,223.224.20.201,192.168.8.138,6,241
1784852034.2919722,223.224.20.201,192.168.8.138,6,54
1784852034.2919722,192.168.8.138,223.224.20.201,6,54
1784852034.2919722,192.168.8.138,223.224.20.201,6,54
1784852034.3083465,223.224.20.201,192.168.8.138,6,54
1784852034.3083465,192.168.8.138,223.224.20.201,6,54
1784852034.353146,192.168.8.138,224.0.0.22,2,54
1784852034.5284243,192.168.8.138,192.168.8.1,17,84
1784852034.5284243,192.168.8.138,192.168.8.1,17,84
1784852034.5485208,192.168.8.138,192.168.8.1,17,77
1784852034.5485208,192.168.8.138,192.168.8.1,17,77
1784852034.5891647,192.168.8.1,192.168.8.138,17,245
1784852034.591264,192.168.8.1,192.168.8.138,17,227
1784852034.5974114,192.168.8.138,223.224.20.201,6,54
1784852034.601678,192.168.8.1,192.168.8.138,17,118
1784852034.6142774,192.168.8.138,192.168.8.255,17,110
1784852034.6142774,192.168.8.138,192.168.8.255,17,110
1784852034.6142774,192.168.8.138,192.168.8.255,17,110
1784852034.6320415,223.224.20.201,192.168.8.138,6,54
1784852034.646368,192.168.8.1,192.168.8.138,17,77
1784852034.6984227,34.107.243.93,192.168.8.138,6,78
1784852034.6984227,192.168.8.138,192.168.8.1,17,82
1784852034.6984227,192.168.8.138,192.168.8.1,17,82
1784852034.735853,192.168.8.1,192.168.8.138,17,141
1784852034.7383473,192.168.8.1,192.168.8.138,17,153
1784852034.7383473,192.168.8.138,4.145.79.82,6,66
1784852034.7805028,140.82.113.26,192.168.8.138,6,104
1784852034.8284476,4.145.79.82,192.168.8.138,6,66
1784852034.8284476,192.168.8.138,4.145.79.82,6,54
1784852034.8284476,192.168.8.138,4.145.79.82,6,232
1784852034.8324833,192.168.8.138,192.168.8.1,17,86
1784852034.8324833,192.168.8.138,192.168.8.1,17,86
1784852034.8435318,192.168.8.138,239.255.255.250,17,212
1784852034.8681092,192.168.8.1,192.168.8.138,17,299
1784852034.8701599,192.168.8.1,192.168.8.138,17,404
1784852034.8711035,192.168.8.138,20.247.184.197,6,66
1784852034.9146369,4.145.79.82,192.168.8.138,6,1454
1784852034.915642,4.145.79.82,192.168.8.138,6,114
1784852034.915642,4.145.79.82,192.168.8.138,6,1454
1784852034.915642,4.145.79.82,192.168.8.138,6,114
1784852034.9166434,4.145.79.82,192.168.8.138,6,1454
1784852034.9166434,4.145.79.82,192.168.8.138,6,114
1784852034.9166434,192.168.8.138,4.145.79.82,6,54
1784852034.9179456,4.145.79.82,192.168.8.138,6,1454
1784852034.9179456,4.145.79.82,192.168.8.138,6,114
1784852034.9179456,192.168.8.138,4.145.79.82,6,54
1784852034.9465592,20.247.184.197,192.168.8.138,6,66
1784852034.9465592,192.168.8.138,20.247.184.197,6,54
1784852034.953318,192.168.8.138,20.247.184.197,6,530
1784852034.9989655,4.145.79.82,192.168.8.138,6,441
1784852035.0046322,192.168.8.138,4.145.79.82,6,212
1784852035.0561604,20.247.184.197,192.168.8.138,6,1454
1784852035.0561604,20.247.184.197,192.168.8.138,6,1454
1784852035.0561604,20.247.184.197,192.168.8.138,6,1454
1784852035.0561604,20.247.184.197,192.168.8.138,6,1454
1784852035.0561604,20.247.184.197,192.168.8.138,6,1454
1784852035.0561604,20.247.184.197,192.168.8.138,6,1454
1784852035.0561604,20.247.184.197,192.168.8.138,6,1258
1784852035.0561604,192.168.8.138,20.247.184.197,6,54
1784852035.0601969,20.247.184.197,192.168.8.138,6,54
1784852035.0601969,192.168.8.138,20.247.184.197,6,54
1784852035.0645163,192.168.8.138,192.168.8.1,17,80
1784852035.0668685,192.168.8.138,192.168.8.1,17,80
1784852035.0668685,192.168.8.138,20.247.184.197,6,180
1784852035.0733194,4.145.79.82,192.168.8.138,6,105
1784852035.0822802,192.168.8.138,4.145.79.82,6,445
1784852035.0822802,192.168.8.138,4.145.79.82,6,1454
1784852035.0822802,192.168.8.138,4.145.79.82,6,66
1784852035.0822802,192.168.8.138,4.145.79.82,6,319
1784852035.1477735,192.168.8.1,192.168.8.138,17,215
1784852035.1477735,20.247.184.197,192.168.8.138,6,328
1784852035.1477735,20.247.184.197,192.168.8.138,6,123
1784852035.1477735,4.145.79.82,192.168.8.138,6,333
1784852035.1477735,192.168.8.138,20.247.184.197,6,54
1784852035.1513531,192.168.8.138,20.247.184.197,6,141
1784852035.1513531,192.168.8.138,20.247.184.197,6,1454
1784852035.1513531,192.168.8.138,20.247.184.197,6,388
1784852035.152388,192.168.8.1,192.168.8.138,17,303
1784852035.152388,192.168.8.138,20.247.184.197,6,92
1784852035.152388,192.168.8.138,20.247.184.197,6,1454
1784852035.155942,192.168.8.138,20.247.184.197,6,959
1784852035.157036,192.168.8.138,4.145.11.36,6,66
1784852035.157036,4.145.79.82,192.168.8.138,6,154
1784852035.158397,4.145.79.82,192.168.8.138,6,231
1784852035.158397,192.168.8.138,4.145.79.82,6,54
1784852035.1695771,192.168.8.138,192.168.8.1,17,76
1784852035.1705837,192.168.8.138,192.168.8.1,17,76
1784852035.1705837,4.145.79.82,192.168.8.138,6,54
1784852035.1717935,192.168.8.138,4.145.79.82,6,54
1784852035.1766424,192.168.8.138,4.145.79.82,6,279
1784852035.1848013,192.168.8.138,239.255.255.250,17,179
1784852035.1960182,192.168.8.138,4.145.79.82,6,316
1784852035.2142785,20.247.184.197,192.168.8.138,6,92
1784852035.2213795,192.168.8.1,192.168.8.138,17,178
1784852035.2228875,192.168.8.1,192.168.8.138,17,202
1784852035.223565,192.168.8.138,192.168.8.1,17,95
1784852035.2282803,192.168.8.1,192.168.8.138,17,127
1784852035.229364,192.168.8.138,192.168.8.1,17,95
1784852035.2299643,20.247.184.197,192.168.8.138,6,96
1784852035.2304606,192.168.8.138,20.247.184.197,6,54
1784852035.2320297,192.168.8.1,192.168.8.138,17,151
1784852035.249599,4.145.11.36,192.168.8.138,6,66
1784852035.251378,20.247.184.197,192.168.8.138,6,54
1784852035.251378,20.247.184.197,192.168.8.138,6,54
1784852035.251889,192.168.8.138,20.247.184.197,6,54
1784852035.2523365,192.168.8.138,20.247.184.197,6,54
1784852035.2523365,192.168.8.138,4.145.11.36,6,54
1784852035.2523365,192.168.8.138,4.145.11.36,6,601
1784852035.2538753,20.247.184.197,192.168.8.138,6,1454
1784852035.2538753,20.247.184.197,192.168.8.138,6,1454
1784852035.2538753,192.168.8.138,20.247.184.197,6,54
1784852035.2538753,20.247.184.197,192.168.8.138,6,1454
1784852035.2538753,20.247.184.197,192.168.8.138,6,700
1784852035.2538753,20.247.184.197,192.168.8.138,6,92
1784852035.2582476,4.145.79.82,192.168.8.138,6,155
1784852035.2582476,192.168.8.138,20.247.184.197,6,54
1784852035.2596452,192.168.8.138,20.247.184.197,6,54
1784852035.262568,4.145.79.82,192.168.8.138,6,232
1784852035.262568,192.168.8.138,4.145.79.82,6,54
1784852035.3291311,20.247.184.197,192.168.8.138,6,54
1784852035.3291311,192.168.8.138,20.247.184.197,6,54
1784852035.3291311,4.145.11.36,192.168.8.138,6,1454
1784852035.3335621,4.145.11.36,192.168.8.138,6,1454
1784852035.3335621,192.168.8.138,4.145.11.36,6,54
1784852035.3335621,4.145.11.36,192.168.8.138,6,1454
1784852035.3335621,4.145.11.36,192.168.8.138,6,1454
1784852035.3335621,4.145.11.36,192.168.8.138,6,1454
1784852035.3335621,4.145.11.36,192.168.8.138,6,1454
1784852035.337157,4.145.11.36,192.168.8.138,6,754
1784852035.337157,192.168.8.138,4.145.11.36,6,54
1784852035.3377018,192.168.8.138,4.145.11.36,6,134
1784852035.3377018,192.168.8.138,4.145.11.36,6,1454
1784852035.3377018,192.168.8.138,4.145.11.36,6,499
1784852035.3377018,192.168.8.138,4.145.11.36,6,1162
1784852035.4134321,4.145.11.36,192.168.8.138,6,157
1784852035.4178102,4.145.11.36,192.168.8.138,6,145
1784852035.4178102,192.168.8.138,4.145.11.36,6,54
1784852035.4267375,192.168.8.138,4.145.11.36,6,168
1784852035.4386663,4.145.11.36,192.168.8.138,6,54
1784852035.4950457,4.145.11.36,192.168.8.138,6,157
1784852035.7037838,192.168.8.138,224.0.0.22,2,54
1784852035.7149487,192.168.8.138,125.214.166.83,6,66
1784852035.7614574,125.214.166.83,192.168.8.138,6,66
1784852035.7640266,192.168.8.138,125.214.166.83,6,54
1784852035.7695117,192.168.8.138,224.0.0.22,2,54
1784852035.7730396,192.168.8.138,125.214.166.83,6,208
1784852035.780402,192.168.8.138,192.168.8.255,17,110
1784852035.780402,192.168.8.138,192.168.8.255,17,110
1784852035.780402,192.168.8.138,192.168.8.255,17,110
1784852035.7934577,4.145.11.36,192.168.8.138,6,157
1784852035.8052413,125.214.166.83,192.168.8.138,6,54
1784852035.8052413,125.214.166.83,192.168.8.138,6,241
1784852035.8052413,192.168.8.138,125.214.166.83,6,54
1784852035.8063035,192.168.8.138,125.214.166.83,6,54
1784852035.807437,192.168.8.138,125.214.166.83,6,54
1784852035.8184717,0.0.0.0,255.255.255.255,17,365
1784852035.8212495,125.214.166.83,192.168.8.138,6,54
1784852035.8212495,192.168.8.138,125.214.166.83,6,54
1784852035.8342001,192.168.8.138,224.0.0.22,2,54
1784852035.8517673,192.168.8.138,224.0.0.22,2,70
1784852035.8531935,192.168.8.138,239.255.255.250,17,212
1784852035.8559468,192.168.8.138,224.0.0.22,2,54
1784852035.8853936,192.168.8.138,224.0.0.22,2,54
1784852035.8899643,4.145.11.36,192.168.8.138,6,1102
1784852035.948528,192.168.8.1,255.255.255.255,17,354
1784852036.106068,4.145.11.36,192.168.8.138,6,1205
1784852036.1205702,192.168.8.138,125.214.166.83,6,54
1784852036.1280346,192.168.8.138,23.37.85.180,6,66
1784852036.1685736,125.214.166.83,192.168.8.138,6,54
1784852036.1869984,23.37.85.180,192.168.8.138,6,66
1784852036.1880105,192.168.8.138,23.37.85.180,6,54
1784852036.1880105,192.168.8.138,23.37.85.180,6,271
1784852036.2437203,23.37.85.180,192.168.8.138,6,1454
1784852036.2465444,23.37.85.180,192.168.8.138,6,1454
1784852036.2465444,23.37.85.180,192.168.8.138,6,1350
1784852036.2481751,23.37.85.180,192.168.8.138,6,1454
1784852036.2481751,192.168.8.138,23.37.85.180,6,54
